date,DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event,var_name,var_label
1985-03-20,19850320,462,136.23114013671875,128.663818359375,143.0911102294922,129.876708984375,136.14068603515625,,,
1985-03-21,19850321,419,118.58834075927734,110.34176635742188,157.77587890625,130.49281311035156,127.7305908203125,,,
1985-03-22,19850322,419,102.77656555175781,110.34176635742188,78.887939453125,131.76568603515625,122.64954376220703,,,
1985-03-23,19850323,302,98.71890258789062,109.35003662109375,91.20873260498047,132.20310974121094,108.91554260253906,,,
1985-03-24,19850324,166,79.82090759277344,39.78760528564453,132.74716186523438,129.6057586669922,114.22551727294922,,,
1985-03-25,19850325,438,75.62940216064453,120.63455963134766,37.73292922973633,125.44534301757812,107.26795959472656,,,
1985-03-26,19850326,382,95.38807678222656,103.73941040039062,72.10742950439453,125.57189178466797,101.02190399169922,,,
1985-03-27,19850327,463,135.93690490722656,71.32551574707031,166.57907104492188,126.76551818847656,100.97987365722656,,,
1985-03-28,19850328,434,145.02024841308594,136.96470642089844,165.016357421875,127.42671966552734,104.755859375,,,
1985-03-29,19850329,495,86.9967269897461,26.685829162597656,122.42239379882812,126.30223083496094,102.50159454345703,,,
1985-03-30,19850330,325,142.69522094726562,142.2559814453125,152.55712890625,126.23461151123047,108.78392791748047,,,
1985-03-31,19850331,424,70.31393432617188,46.73167037963867,77.95765686035156,123.69261169433594,107.42578887939453,,,
1985-04-01,19850401,367,90.26069641113281,89.98286437988281,90.06552124023438,121.71711730957031,109.51597595214844,,,
1985-04-02,19850402,419,79.05889129638672,94.57865142822266,92.03592681884766,121.76042175292969,107.18323516845703,,,
1985-04-03,19850403,485,88.79047393798828,68.09012603759766,124.94657135009766,121.96651458740234,100.44802856445312,,,
1985-04-04,19850404,468,155.718994140625,127.0142822265625,188.34214782714844,122.58019256591797,101.9764175415039,,,
1985-04-05,19850405,416,95.55484008789062,95.26071166992188,79.45684051513672,119.79676818847656,103.19900512695312,,,
1985-04-06,19850406,296,179.05772399902344,111.56658935546875,204.7266387939453,121.34860229492188,108.3936538696289,,,
1985-04-07,19850407,403,57.538394927978516,81.94469451904297,41.00998306274414,120.20643615722656,106.56857299804688,,,
1985-04-08,19850408,377,149.37307739257812,70.07684326171875,204.57852172851562,122.18094635009766,115.01319885253906,,,
1985-04-09,19850409,411,96.71730041503906,96.41960144042969,80.42346954345703,121.42579650878906,117.53582763671875,,,
1985-04-10,19850410,430,92.4437484741211,107.5190658569336,76.869873046875,120.18275451660156,118.05772399902344,,,
1985-04-11,19850411,457,115.97611236572266,101.16673278808594,120.54721069335938,116.2847900390625,112.38017272949219,,,
1985-04-12,19850412,530,81.25166320800781,37.385337829589844,103.94354248046875,112.8870620727539,110.33686065673828,,,
1985-04-13,19850413,340,29.228540420532227,38.8514289855957,16.202964782714844,107.94605255126953,88.93269348144531,,,
1985-04-14,19850414,496,53.42850875854492,53.26405334472656,44.4274787902832,105.11553955078125,88.34556579589844,,,
1985-04-15,19850415,362,45.75369644165039,36.490291595458984,45.65475845336914,100.14543151855469,73.54279327392578,,,
1985-04-16,19850416,440,135.51412963867188,120.08622741699219,150.24566650390625,103.24085998535156,79.08519744873047,,,
1985-04-17,19850417,471,91.42967987060547,112.1824722290039,70.1784439086914,102.14411163330078,78.9403305053711,,,
1985-04-18,19850418,470,77.52818298339844,98.3685073852539,58.60646057128906,100.09136962890625,73.44776916503906,,,
1985-04-19,19850419,536,37.08098220825195,36.96684265136719,30.83399772644043,96.78636169433594,67.1376724243164,,,
1985-04-20,19850420,313,105.83283996582031,63.30424118041992,123.20464324951172,96.36117553710938,78.08114624023438,,,
1985-04-21,19850421,433,38.25135803222656,61.01378631591797,25.445762634277344,94.21034240722656,75.91297912597656,,,
1985-04-22,19850422,390,50.962581634521484,84.67618560791016,28.25132179260254,92.61846160888672,76.6571044921875,,,
1985-04-23,19850423,417,135.0447235107422,95.03227233886719,145.321533203125,94.4592514038086,76.59004974365234,,,
1985-04-24,19850424,447,96.33865356445312,73.87855529785156,110.91960906982422,95.14956665039062,77.29132843017578,,,
1985-04-25,19850425,462,136.23114013671875,57.18391799926758,178.8638916015625,96.51100158691406,85.6774673461914,,,
1985-04-26,19850426,556,53.620697021484375,59.39516830444336,49.541439056396484,93.76712799072266,88.040283203125,,,
1985-04-27,19850427,324,71.56781768798828,40.770015716552734,102.01866149902344,91.31871032714844,83.14527893066406,,,
1985-04-28,19850428,475,41.842960357666016,27.80944061279297,46.391639709472656,89.81358337402344,83.65837097167969,,,
1985-04-29,19850429,402,74.1619644165039,0.0,123.33599090576172,87.52914428710938,86.97256469726562,,,
1985-04-30,19850430,424,101.5645751953125,62.308895111083984,116.93648529052734,88.57083129882812,82.18968963623047,,,
1985-05-01,19850501,448,88.7294921875,58.970916748046875,122.96892547607422,88.51979064941406,81.1026611328125,,,
1985-05-02,19850502,462,164.911376953125,85.77587890625,214.63665771484375,91.38153839111328,85.19984436035156,,,
1985-05-03,19850503,558,106.85701751708984,82.85519409179688,118.47328186035156,91.98375701904297,92.8050308227539,,,
1985-05-04,19850504,360,110.41893005371094,110.07904815673828,122.42239379882812,90.4737548828125,98.35518646240234,,,
1985-05-05,19850505,509,110.63585662841797,103.8073501586914,108.23197937011719,90.97645568847656,108.18274688720703,,,
1985-05-06,19850506,389,110.7027816772461,50.93632125854492,155.78170776367188,88.69795989990234,113.40286254882812,,,
1985-05-07,19850507,456,130.75924682617188,115.8726806640625,144.97389221191406,91.13865661621094,117.57353210449219,,,
1985-05-08,19850508,471,98.46273040771484,112.1824722290039,116.96406555175781,89.44164276123047,118.9639892578125,,,
1985-05-09,19850509,496,106.85701751708984,106.52810668945312,99.96183013916016,89.77963256835938,110.6705093383789,,,
1985-05-10,19850510,530,87.50179290771484,62.308895111083984,93.54918670654297,89.61489868164062,107.90547943115234,,,
1985-05-11,19850511,340,48.714229583740234,19.42571449279785,64.81185913085938,87.37284088134766,99.09052276611328,,,
1985-05-12,19850512,466,85.30216979980469,85.03960418701172,94.57524108886719,87.50785827636719,95.47142028808594,,,
1985-05-13,19850513,373,97.68965911865234,106.24250793457031,73.8472900390625,89.7898941040039,93.6124038696289,,,
1985-05-14,19850514,429,108.1024398803711,76.97834777832031,141.25660705566406,91.61235809326172,90.37571716308594,,,
1985-05-15,19850515,487,88.42582702636719,108.4968032836914,67.8727798461914,93.03475952148438,88.94187927246094,,,
1985-05-16,19850516,517,96.10931396484375,51.10052490234375,127.86864471435547,91.72126770019531,87.406494140625,,,
