Date,Symbol,Return
2025-11-28,ADFI,0.0004638717914460244
2025-12-05,ADFI,-0.003942371563165681
2025-12-12,ADFI,0.001384092471561349
2025-12-19,ADFI,0.002339306326930357
2025-12-26,ADFI,0.004667357022025476
2026-01-02,ADFI,-0.004645674002846212
2026-01-09,ADFI,0.0035006018832501873
2026-01-16,ADFI,-0.0011627968057287275
2026-01-23,ADFI,-0.0017462257142758508
2026-01-30,ADFI,0.0
2026-02-06,ADFI,0.0005830934508697094
2026-02-13,ADFI,0.009448518106308201
2026-02-20,ADFI,0.00023160766571428404
2026-02-27,ADFI,0.0011574373281304506
2026-03-06,ADFI,-0.006936373649670702
2026-03-13,ADFI,-0.012223607630386213
2026-03-20,ADFI,-0.005205662475541772
2026-03-27,ADFI,-0.0005938505295592922
2026-04-03,ADFI,0.011289410009094336
2026-04-10,ADFI,0.003407659243964023
2026-04-17,ADFI,0.004577762497914195
2026-04-24,ADFI,-0.00280539649217304
2026-05-01,ADFI,-0.005392155657174436
2018-10-12,AFIF,-0.0019878158473141117
2018-10-19,AFIF,-0.0008973918368193612
2018-10-26,AFIF,0.0009979223049287889
2018-11-02,AFIF,0.003988263951612003
2018-11-09,AFIF,0.0
2018-11-16,AFIF,-0.0016882466802660145
2018-11-23,AFIF,-0.003984053220802863
2018-11-30,AFIF,-0.0009997968950539171
2018-12-07,AFIF,0.0
2018-12-14,AFIF,-0.0040043012683209644
2018-12-21,AFIF,-0.0006055581297682577
2018-12-28,AFIF,0.0
2019-01-04,AFIF,0.0010102679145163052
2019-01-11,AFIF,0.003027249208488625
2019-01-18,AFIF,0.0010052138674045974
2019-01-25,AFIF,0.004024161632478984
2019-02-01,AFIF,0.0010017162004070101
2019-02-08,AFIF,0.0
2019-02-15,AFIF,0.001204332033844402
2019-02-22,AFIF,0.0010019632641273812
2019-03-01,AFIF,0.004003718815493329
2019-03-08,AFIF,-0.0019939375121440506
2019-03-15,AFIF,0.0030970408581436626
2019-03-22,AFIF,-0.001995958828007738
2019-03-29,AFIF,-0.0009997615427014273
2019-04-05,AFIF,0.0030027141880277775
2019-04-12,AFIF,0.0019957759529967145
2019-04-19,AFIF,-0.001696680865395428
2019-04-26,AFIF,0.0
2019-05-03,AFIF,0.001999817422812189
2019-05-10,AFIF,-0.0029940432958524
2019-05-17,AFIF,-0.0014048606470350444
2019-05-24,AFIF,-0.004019717710172621
2019-05-31,AFIF,0.004035941053904146
2019-06-07,AFIF,0.0010050057864803286
2019-06-14,AFIF,-0.007027550166731733
2019-06-21,AFIF,-0.0026363516241737495
2019-06-28,AFIF,0.0020329109619998675
2019-07-05,AFIF,-0.0020287866194416138
2019-07-12,AFIF,0.010162829445295785
2019-07-19,AFIF,-0.005241384022086959
2019-07-26,AFIF,0.0010136467637871238
2019-08-02,AFIF,-0.005060589980902974
2019-08-09,AFIF,-0.019328656677324862
2019-08-16,AFIF,-0.004698428556028422
2019-08-23,AFIF,0.013583749158419867
2019-08-30,AFIF,-0.0020613697186269153
2019-09-06,AFIF,0.006197569229742683
2019-09-13,AFIF,-0.003080100844094491
2019-09-20,AFIF,0.007328787056521513
2019-09-27,AFIF,-0.003074730238988743
2019-10-04,AFIF,0.008222959318137324
2019-10-11,AFIF,-0.010194283825126549
2019-10-18,AFIF,0.005153547130184899
2019-10-25,AFIF,-0.005132987562687208
2019-11-01,AFIF,0.0010316212477872178
2019-11-08,AFIF,0.010309299434299257
2019-11-15,AFIF,-0.004295598888179208
2019-11-22,AFIF,0.0
2019-11-29,AFIF,0.0
2019-12-06,AFIF,0.0030795505167215964
2019-12-13,AFIF,0.0020478156949905735
2019-12-20,AFIF,-0.003070809049270151
2019-12-27,AFIF,0.0020537374024529598
2020-01-03,AFIF,0.0010240585345993036
2020-01-10,AFIF,-0.0030704424315334267
